,"LATITUDE",,"LONGITUDE",,"10,2141871858","22,6078228947","16,9398861703","15,8754718179","697,2426572412","343,17573225"
"{ lat: ","6,59422",", lng:","3,33748","},",,,,,"0,0948965363","230,1150316353"
"{ lat: ","10,52224",", lng:","7,43828","},",,,,,"0,3979807889","204,7137959872"
"{ lat: ","9,58333",", lng:","8,3","},",,,,,"3,1895560168","198,5591807901"
"{ lat: ","12,00012",", lng:","8,51672","},",,,,,"3,1895560168","198,5591807901"
"{ lat: ","12,00012",", lng:","8,51672","},",,,,,"7,7019726776","225,2158385798"
"{ lat: ","12,98943",", lng:","7,60063","},",,,,,"8,0306650955","302,5349865603"
"{ lat: ","13,04803",", lng:","5,21429","},",,,,,"26,1457058447","249,4413670014"
"{ lat: ","5,1009",", lng:","6,81411","},",,,,,"29,5584374328","243,1860254199"
"{ lat: ","4,77742",", lng:","7,0134","},",,,,,"1,2788379747","227,2403360335"
"{ lat: ","9,08333",", lng:","7,53333","},",,,,,"7,5827931174","253,227480263"
"{ lat: ","7,4605",", lng:","6,6947","},",,,,,"4,2797795813","66,1846175517"
"{ lat: ","12,28295",", lng:","14,47243","},",,,,,"0,995040536","128,2441393229"
"{ lat: ","9,21667",", lng:","11,28333","},",,,,,"5,9903403749","325,4831977713"
"{ lat: ","7,76667",", lng:","4,56667","},",,,,,"5,9903403749","325,4831977713"
"{ lat: ","7,76667",", lng:","4,56667","},",,,,,"0,3570267874","198,091350244"
"{ lat: ","9,61667",", lng:","8,53333","},",,,,,"0,995040536","128,2441393229"
"{ lat: ","9,21667",", lng:","11,28333","},",,,,,"15,1939143046","209,9865565229"
"{ lat: ","6,31625",", lng:","8,11691","},",,,,,"15,0477053064","288,3317052161"
"{ lat: ","6,33505",", lng:","5,62749","},",,,,,"0,7182853803","160,2204804345"
"{ lat: ","9,36667",", lng:","9,95","},",,,,,"14,2250207641","228,179843038"
"{ lat: ","6,44258",", lng:","7,5022","},",,,,,"8,9081188238","215,4904475552"
"{ lat: ","7,22954",", lng:","7,92823","},",,,,,"0,995040536","128,2441393229"
"{ lat: ","9,21667",", lng:","11,28333","},",,,,,"15,1939143046","209,9865565229"
"{ lat: ","6,31625",", lng:","8,11691","},",,,,,"0,1873009642","94,0275985077"
"{ lat: ","10,64697",", lng:","12,91104","},",,,,,"8,9081188238","215,4904475552"
"{ lat: ","7,22954",", lng:","7,92823","},",,,,,"22,3192673587","275,5730442596"
"{ lat: ","5,48986",", lng:","6,00743","},",,,,,"0,995040536","128,2441393229"
"{ lat: ","9,21667",", lng:","11,28333","},",,,,,"16,0327141917","241,295925622"
"{ lat: ","6,2101",", lng:","7,07412","},",,,,,"34,7997015545","267,8480146745"
"{ lat: ","4,31506",", lng:","6,24176","},",,,,,"3,5562899701","79,349308724"
"{ lat: ","12,1",", lng:","13,7","},",,,,,"32,2032096044","262,6825017832"
"{ lat: ","4,5394",", lng:","6,40034","},",,,,,"0,995040536","128,2441393229"
"{ lat: ","9,21667",", lng:","11,28333","},",,,,,"1,2788379747","227,2403360335"
"{ lat: ","9,08333",", lng:","7,53333","},",,,,,"1,6615540351","113,8728638346"
"{ lat: ","11,5032",", lng:","11,9367","},",,,,,"3,7473712515","78,1659845081"
"{ lat: ","12,15",", lng:","13,76667","},",,,,,"2,6642492494","89,2562556989"
"{ lat: ","11,84644",", lng:","13,16027","},",,,,,"29,5584374328","243,1860254199"
"{ lat: ","4,77742",", lng:","7,0134","},",,,,,"5,6904059854","273,3970612057"
"{ lat: ","7,82873",", lng:","6,0731","},",,,,,"27,1585564005","220,9365010992"
"{ lat: ","5,0028",", lng:","7,74389","},",,,,,"13,1041624264","371,3461152807"
"{ lat: ","6,59422",", lng:","3,33748","},",,,,,"0,8870867236","97,0272850853"
"{ lat: ","11,15604",", lng:","12,75758","},",,,,,"8,7712355878","303,271876912"
"{ lat: ","7,25256",", lng:","5,19312","},",,,,,"8,7712355878","303,271876912"
"{ lat: ","7,25256",", lng:","5,19312","},",,,,,"2,0963646436","73,7482975006"
"{ lat: ","11,66207",", lng:","14,02014","},",,,,,"29,5584374328","243,1860254199"
"{ lat: ","4,77742",", lng:","7,0134","},",,,,,"12,9501176225","276,3568072845"
"{ lat: ","6,61556",", lng:","5,98384","},",,,,,"1,2788379747","227,2403360335"
"{ lat: ","9,08333",", lng:","7,53333","},",,,,,"15,700274468","269,4342638335"
"{ lat: ","6,25183",", lng:","6,19337","},",,,,,"8,7712355878","303,271876912"
"{ lat: ","7,25256",", lng:","5,19312","},",,,,,"16,1085610128","251,9830154628"
"{ lat: ","6,20064",", lng:","6,73385","},",,,,,"13,4262677327","374,725307224"
"{ lat: ","6,55",", lng:","3,25","},",,,,,"2,6642492494","89,2562556989"
"{ lat: ","11,84644",", lng:","13,16027","},",,,,,"5,8294103472","298,4395451755"
"{ lat: ","7,79977",", lng:","5,33242","},",,,,,"9,3892431098","370,8637426451"
"{ lat: ","7,15",", lng:","3,35","},",,,,,"8,7712355878","303,271876912"
"{ lat: ","7,25256",", lng:","5,19312","},",,,,,"0,1589320394","108,4356275848"
"{ lat: ","10,61285",", lng:","12,19458","},",,,,,"1,0386520757","104,5402549545"
"{ lat: ","11,23333",", lng:","12,38333","},",,,,,"0,8870867236","97,0272850853"
"{ lat: ","11,15604",", lng:","12,75758","},",,,,,"1,2788379747","227,2403360335"
"{ lat: ","9,08333",", lng:","7,53333","},",,,,,"8,7712355878","303,271876912"
"{ lat: ","7,25256",", lng:","5,19312","},",,,,,"8,3147038199","102,2649395588"
"{ lat: ","13,09771",", lng:","12,49521","},",,,,,"0,8870867236","97,0272850853"
"{ lat: ","11,15604",", lng:","12,75758","},",,,,,"0,8082959627","221,4930595323"
"{ lat: ","11,11324",", lng:","7,72518","},",,,,,"13,7599242356","317,6918708792"
"{ lat: ","6,50475",", lng:","4,78391","},",,,,,"1,2788379747","227,2403360335"
"{ lat: ","9,08333",", lng:","7,53333","},",,,,,"15,0477053064","288,3317052161"
"{ lat: ","6,33505",", lng:","5,62749","},",,,,,"7,9885775801","350,1177209742"
"{ lat: ","7,38778",", lng:","3,89639","},",,,,,"11,5470644843","349,3887291801"
"{ lat: ","6,81609",", lng:","3,91588","},",,,,,"14,1460777079","369,1006709874"
"{ lat: ","6,45306",", lng:","3,39583","},",,,,,"29,5584374328","243,1860254199"
"{ lat: ","4,77742",", lng:","7,0134","},",,,,,"2,6337810863","112,8267330558"
"{ lat: ","11,83708",", lng:","11,98583","},",,,,,"27,5364366155","203,7611474019"
"{ lat: ","4,96667",", lng:","8,33333","},",,,,,"2,6642492494","89,2562556989"
"{ lat: ","11,84644",", lng:","13,16027","},",,,,,"1,2788379747","227,2403360335"
"{ lat: ","9,08333",", lng:","7,53333","},",,,,,"12,9501176225","276,3568072845"
"{ lat: ","6,61556",", lng:","5,98384","},",,,,,"14,9346476606","317,0024598726"
"{ lat: ","6,34965",", lng:","4,80326","},",,,,,"29,9120084736","275,524573244"
"{ lat: ","4,745",", lng:","6,00889","},",,,,,"2,3435237234","346,2510728819"
"{ lat: ","8,68333",", lng:",4,"},",,,,,"1,2788379747","227,2403360335"
"{ lat: ","9,08333",", lng:","7,53333","},",,,,,"0,0948965363","230,1150316353"
"{ lat: ","10,52224",", lng:","7,43828","},",,,,,"14,1460777079","369,1006709874"
"{ lat: ","6,45306",", lng:","3,39583","},",,,,,"3,5562899701","79,349308724"
"{ lat: ","12,1",", lng:","13,7","},",,,,,"6,9062640892","267,0290292463"
"{ lat: ","7,58621",", lng:","6,2668","},",,,,,"2,6642492494","89,2562556989"
"{ lat: ","11,84644",", lng:","13,16027","},",,,,,"209,5020946902","53,6969883766"
"{ lat: ","-4,26",", lng:","15,28","},",,,,,"19,8248703604","1604,1533234137"
"{ lat: ","14,6667",", lng:","-17,44406","},",,,,,"19,8248703604","1604,1533234137"
"{ lat: ","14,6667",", lng:","-17,44406","},",,,,,"17,1716819001","1536,1424272331"
"{ lat: ","14,35806",", lng:","-16,58583","},",,,,,"19,8248703604","1604,1533234137"
"{ lat: ","14,6667",", lng:","-17,44406","},",,,,,"6,7138656158","1506,8583105303"
"{ lat: ","12,8053",", lng:","-16,21045","},",,,,,"6,2194016133","1456,5491268115"
"{ lat: ","12,70806",", lng:","-15,55694","},",,,,,"28,1163239947","1535,9464652187"
"{ lat: ","15,51667",", lng:","-16,58333","},",,,,,"11,5164721884","1523,7127142483"
"{ lat: ","13,60778",", lng:","-16,42694","},",,,,,"19,8248703604","1604,1533234137"
"{ lat: ","14,6667",", lng:","-17,44406","},",,,,,"2,9728214518","1284,6434367923"
"{ lat: ","8,49",", lng:","-13,2341","},",,,,,"2,9728214518","1284,6434367923"
"{ lat: ","8,49",", lng:","-13,2341","},",,,,,"2,9728214518","1284,6434367923"
"{ lat: ","8,49",", lng:","-13,2341","},",,,,,"5,4638930937","1142,2874247787"
"{ lat: ","7,87669",", lng:","-11,18992","},",,,,,"0,1661645112","613,0728079469"
"{ lat: ","10,62182",", lng:","47,36813","},",,,,,"0,4282880302","460,4868400455"
"{ lat: ","9,55975",", lng:","44,06678","},",,,,,"3,0297133753","612,3935733584"
"{ lat: ","8,47358",", lng:","47,35441","},",,,,,"67,3168918172","512,6681840661"
"{ lat: ","2,0095",", lng:","45,25","},",,,,,"0,4282880302","460,4868400455"
"{ lat: ","9,55975",", lng:","44,06678","},",,,,,"67,1527341798","515,3888453187"
"{ lat: ","2,01951",", lng:","45,31","},",,,,,"37,1021958624","452,9361700767"
"{ lat: ","4,12303",", lng:","43,89012","},",,,,,"66,7160146677","516,4823074895"
"{ lat: ","2,0462",", lng:","45,33407","},",,,,,"65,031114968","506,6180366019"
"{ lat: ","2,15",", lng:","45,116","},",,,,,"66,9264242948","517,2066194872"
"{ lat: ","2,03333",", lng:","45,35","},",,,,,"2,5986961293","611,3007571082"
"{ lat: ","8,60214",", lng:","47,33232","},",,,,,"1,1437721003","706,112483086"
"{ lat: ","11,28366",", lng:","49,1806","},",,,,,"58,2417335034","523,5661131927"
"{ lat: ","2,58256",", lng:","45,48939","},",,,,,"66,6861231835","515,8429888608"
"{ lat: ","2,04803",", lng:","45,32","},",,,,,"70,798545998","488,0642892503"
"{ lat: ","1,8",", lng:","44,7","},",,,,,"72,3433122682","487,8897766537"
"{ lat: ","1,7087",", lng:","44,69605","},",,,,,"0,0508064286","502,0511125282"
"{ lat: ","10,43959",", lng:","45,01432","},",,,,,"66,0937648786","519,0275936556"
"{ lat: ","2,08438",", lng:","45,39","},",,,,,"52,4720181671","525,6407767252"
"{ lat: ","2,97043",", lng:","45,53468","},",,,,,"66,8099795829","517,6615630293"
"{ lat: ","2,04045",", lng:","45,36","},",,,,,"65,031114968","506,6180366019"
"{ lat: ","2,15",", lng:","45,116","},",,,,,"50,745494394","452,6969886416"
"{ lat: ","3,0906",", lng:","43,8845","},",,,,,"0,5001985819","701,0980993324"
"{ lat: ","9,50694",", lng:","49,08608","},",,,,,"66,6924929383","517,2066194872"
"{ lat: ","2,04764",", lng:","45,35","},",,,,,"57,6800329217","496,6545240397"
"{ lat: ","2,61945",", lng:","44,89357","},",,,,,"3,851748462","562,0643851537"
"{ lat: ","8,2516",", lng:","46,31572","},",,,,,"3,851748462","562,0643851537"
"{ lat: ","8,2516",", lng:","46,31572","},",,,,,"94,6901654232","406,3762943797"
"{ lat: ","0,4833",", lng:","42,7666","},",,,,,"41,1419255386","397,4746826095"
"{ lat: ","3,79999",", lng:","42,54459","},",,,,,"67,1360180788","514,4661881065"
"{ lat: ","2,02053",", lng:","45,28967","},",,,,,"67,1527341798","515,3888453187"
"{ lat: ","2,01951",", lng:","45,31","},",,,,,"66,3641129655","517,2066194872"
"{ lat: ","2,06777",", lng:","45,35","},",,,,,"30,0107539708","510,599421781"
"{ lat: ","4,73598",", lng:","45,20427","},",,,,,"40,4781892535","527,0374903793"
"{ lat: ","3,85194",", lng:","45,56512","},",,,,,"40,4781892535","527,0374903793"
"{ lat: ","3,85194",", lng:","45,56512","},",,,,,"56,9147602947","350,1455720187"
"{ lat: ","2,67",", lng:","41,32","},",,,,,"55,2540557188","523,9061884847"
"{ lat: ","2,78088",", lng:","45,49682","},",,,,,"36,2898673863","442,496766287"
"{ lat: ","4,19008",", lng:","43,64343","},",,,,,"36,2898673863","442,496766287"
"{ lat: ","4,19008",", lng:","43,64343","},",,,,,"70,2154703183","499,9117834189"
"{ lat: ","1,83472",", lng:","44,96653","},",,,,,"0,4282880302","460,4868400455"
"{ lat: ","9,55975",", lng:","44,06678","},",,,,,"111,8195677535","397,5412742005"
"{ lat: ","-0,36029",", lng:","42,54626","},",,,,,"74,0244656375","471,9785407282"
"{ lat: ","1,61044",", lng:","44,33289","},",,,,,"50,1976102238","444,7829163151"
"{ lat: ","3,12916",", lng:","43,6977","},",,,,,"73,6307668096","480,2539492154"
"{ lat: ","1,63335",", lng:","44,52252","},",,,,,"66,7160146677","516,4823074895"
"{ lat: ","2,0462",", lng:","45,33407","},",,,,,"50,563294402","540,267130754"
"{ lat: ","3,1034",", lng:","45,85147","},",,,,,"72,3433122682","487,8897766537"
"{ lat: ","1,7087",", lng:","44,69605","},",,,,,"52,4720181671","525,6407767252"
"{ lat: ","2,97043",", lng:","45,53468","},",,,,,"67,1527341798","515,3888453187"
"{ lat: ","2,01951",", lng:","45,31","},",,,,,"105,8457667543","398,5639753835"
"{ lat: ","-0,07395",", lng:","42,57189","},",,,,,"111,8195677535","397,5412742005"
"{ lat: ","-0,36029",", lng:","42,54626","},",,,,,"82,8279677565","458,896818713"
"{ lat: ","1,1132",", lng:","44,0297","},",,,,,"82,8279677565","458,896818713"
"{ lat: ","1,1132",", lng:","44,0297","},",,,,,"56,9147602947","350,1455720187"
"{ lat: ","2,67",", lng:","41,32","},",,,,,"105,8457667543","398,5639753835"
"{ lat: ","-0,07395",", lng:","42,57189","},",,,,,"105,8457667543","398,5639753835"
"{ lat: ","-0,07395",", lng:","42,57189","},",,,,,"67,3168918172","512,6681840661"
"{ lat: ","2,0095",", lng:","45,25","},",,,,,"36,2898673863","442,496766287"
"{ lat: ","4,19008",", lng:","43,64343","},",,,,,"107,0063462502","398,6614059845"
"{ lat: ","-0,1302",", lng:","42,57433","},",,,,,"66,9264242948","517,2066194872"
"{ lat: ","2,03333",", lng:","45,35","},",,,,,"105,8457667543","398,5639753835"
"{ lat: ","-0,07395",", lng:","42,57189","},",,,,,"107,0063462502","398,6614059845"
"{ lat: ","-0,1302",", lng:","42,57433","},",,,,,"57,6800329217","496,6545240397"
"{ lat: ","2,61945",", lng:","44,89357","},",,,,,"1,1437721003","706,112483086"
"{ lat: ","11,28366",", lng:","49,1806","},",,,,,"0,0811891999","605,6248868267"
"{ lat: ","9,92925",", lng:","47,21727","},",,,,,"11,8676611131","616,1707596732"
"{ lat: ","6,76924",", lng:","47,43061","},",,,,,"1,8580884623","585,1549923532"
"{ lat: ","8,85107",", lng:","46,7978","},",,,,,"111,8195677535","397,5412742005"
"{ lat: ","-0,36029",", lng:","42,54626","},",,,,,"54,8978329739","461,1424297684"
"{ lat: ","2,80488",", lng:","44,08205","},",,,,,"11,8676611131","616,1707596732"
"{ lat: ","6,76924",", lng:","47,43061","},",,,,,"111,8195677535","397,5412742005"
"{ lat: ","-0,36029",", lng:","42,54626","},",,,,,"62,6614282565","537,78385037"
"{ lat: ","2,29829",", lng:","45,79799","},",,,,,"65,031114968","506,6180366019"
"{ lat: ","2,15",", lng:","45,116","},",,,,,"66,9264242948","517,2066194872"
"{ lat: ","2,03333",", lng:","45,35","},",,,,,"27,9618566478","511,1852896515"
"{ lat: ","4,92629",", lng:","45,21723","},",,,,,"67,0195548257","516,2973324029"
"{ lat: ","2,02764",", lng:","45,33","},",,,,,"80,4504446533","398,6150850336"
"{ lat: ","1,24477",", lng:","42,57317","},",,,,,"0,4789431484","525,5926314277"
"{ lat: ","9,52213",", lng:","45,53363","},",,,,,"54,8978329739","461,1424297684"
"{ lat: ","2,80488",", lng:","44,08205","},",,,,,"3,2682752904","669,4668310864"
"{ lat: ","8,40635",", lng:","48,48188","},",,,,,"66,7946138406","516,466399239"
"{ lat: ","2,04139",", lng:","45,33372","},",,,,,"3,6978412572","554,0076502479"
"{ lat: ","8,29121",", lng:","46,14519","},",,,,,"0,9854477027","703,0164355868"
"{ lat: ","9,22149",", lng:","49,12228","},",,,,,"16,5356674009","565,8959249216"
"{ lat: ","6,14778",", lng:","46,39639","},",,,,,"52,4720181671","525,6407767252"
"{ lat: ","2,97043",", lng:","45,53468","},",,,,,"1,1437721003","706,112483086"
"{ lat: ","11,28366",", lng:","49,1806","},",,,,,"3,2682752904","669,4668310864"
"{ lat: ","8,40635",", lng:","48,48188","},",,,,,"29,8573416017","510,4064663556"
"{ lat: ","4,75",", lng:","45,2","},",,,,,"52,4720181671","525,6407767252"
"{ lat: ","2,97043",", lng:","45,53468","},",,,,,"60,7272204124","412,9368270755"
"{ lat: ","2,42142",", lng:","42,92867","},",,,,,"105,8457667543","398,5639753835"
"{ lat: ","-0,07395",", lng:","42,57189","},",,,,,"52,969097477","537,5069954157"
"{ lat: ","2,9362",", lng:","45,79202","},",,,,,"55,2540557188","523,9061884847"
"{ lat: ","2,78088",", lng:","45,49682","},",,,,,"67,3168918172","512,6681840661"
"{ lat: ","2,0095",", lng:","45,25","},",,,,,"66,0937648786","519,0275936556"
"{ lat: ","2,08438",", lng:","45,39","},",,,,,"37,8542060275","553,3582093558"
"{ lat: ","4,06161",", lng:","46,13139","},",,,,,"66,5211056973","514,9480633235"
"{ lat: ","2,05814",", lng:","45,30029","},",,,,,"55,2540557188","523,9061884847"
"{ lat: ","2,78088",", lng:","45,49682","},",,,,,"56,2472578207","479,6624346436"
"{ lat: ","2,71437",", lng:","44,50902","},",,,,,"60,7272204124","412,9368270755"
"{ lat: ","2,42142",", lng:","42,92867","},",,,,,"66,6924929383","517,2066194872"
"{ lat: ","2,04764",", lng:","45,35","},",,,,,"66,7160146677","516,4823074895"
"{ lat: ","2,0462",", lng:","45,33407","},",,,,,"0,0207899446","760,224950324"
"{ lat: ","10,07",", lng:","50,18","},",,,,,"66,6644029743","515,8366294709"
"{ lat: ","2,04936",", lng:","45,31986","},",,,,,"60,9467068459","414,8850438887"
"{ lat: ","2,40735",", lng:","42,97655","},",,,,,"35,3922332557","435,847337975"
"{ lat: ","4,26505",", lng:","43,48478","},",,,,,"111,8195677535","397,5412742005"
"{ lat: ","-0,36029",", lng:","42,54626","},",,,,,"56,2472578207","479,6624346436"
"{ lat: ","2,71437",", lng:","44,50902","},",,,,,"72,2693334522","490,8908664517"
"{ lat: ","1,71305",", lng:","44,76388","},",,,,,"48,0420489261","357,2371070932"
"{ lat: ","3,28295",", lng:","41,50854","},",,,,,"71,0366991513","480,638848385"
"{ lat: ","1,78586",", lng:","44,5313","},",,,,,"71,0366991513","480,638848385"
"{ lat: ","1,78586",", lng:","44,5313","},",,,,,"66,8099795829","517,6615630293"
"{ lat: ","2,04045",", lng:","45,36","},",,,,,"30,0107539708","510,599421781"
"{ lat: ","4,73598",", lng:","45,20427","},",,,,,"57,1261935359","353,5594692519"
"{ lat: ","2,656",", lng:","41,411","},",,,,,"1,1459976853","706,213463249"
"{ lat: ","11,2847",", lng:","49,1825","},",,,,,"66,5211056973","514,9480633235"
"{ lat: ","2,05814",", lng:","45,30029","},",,,,,"35,3922332557","435,847337975"
"{ lat: ","4,26505",", lng:","43,48478","},",,,,,"24,0682196712","541,4718224841"
"{ lat: ","5,30825",", lng:","45,87737","},",,,,,"24,0682196712","541,4718224841"
"{ lat: ","5,30825",", lng:","45,87737","},",,,,,"31,5190977574","540,973968666"
"{ lat: ","4,6",", lng:","45,86667","},",,,,,"41,3892426928","371,9685848615"
"{ lat: ","3,78074",", lng:","41,89431","},",,,,,"0,124124319","699,765288337"
"{ lat: ","10,5665",", lng:","49,0609","},",,,,,"56,2472578207","479,6624346436"
"{ lat: ","2,71437",", lng:","44,50902","},",,,,,"48,0420489261","357,2371070932"
"{ lat: ","3,28295",", lng:","41,50854","},",,,,,"1,1437721003","706,112483086"
"{ lat: ","11,28366",", lng:","49,1806","},",,,,,"39,5210527133","371,1925161075"
"{ lat: ","3,92761",", lng:","41,87418","},",,,,,"66,9264242948","517,2066194872"
"{ lat: ","2,03333",", lng:","45,35","},",,,,,"56,2472578207","479,6624346436"
"{ lat: ","2,71437",", lng:","44,50902","},",,,,,"71,0366991513","480,638848385"
"{ lat: ","1,78586",", lng:","44,5313","},",,,,,"66,7160146677","516,4823074895"
"{ lat: ","2,0462",", lng:","45,33407","},",,,,,"62,0039262285","387,2298670594"
"{ lat: ","2,33993",", lng:","42,28598","},",,,,,"52,969097477","537,5069954157"
"{ lat: ","2,9362",", lng:","45,79202","},",,,,,"16,5527507211","576,9266334309"
"{ lat: ","6,14568",", lng:","46,62712","},",,,,,"66,6936362598","496,8279222843"
"{ lat: ","2,04757",", lng:","44,89746","},",,,,,"73,82482142","485,256446998"
"{ lat: ","1,62205",", lng:","44,63636","},",,,,,"68,7580465319","491,9216636696"
"{ lat: ","1,92214",", lng:","44,78713","},",,,,,"35,3922332557","435,847337975"
"{ lat: ","4,26505",", lng:","43,48478","},",,,,,"31,7065526471","448,4021011651"
"{ lat: ","4,58333",", lng:","43,78333","},",,,,,"52,4720181671","525,6407767252"
"{ lat: ","2,97043",", lng:","45,53468","},",,,,,"65,3362984536","503,0993869572"
"{ lat: ","2,1311",", lng:","45,0377","},",,,,,"81,8246375776","445,4812651498"
"{ lat: ","1,16849",", lng:","43,71425","},",,,,,"60,7272204124","412,9368270755"
"{ lat: ","2,42142",", lng:","42,92867","},",,,,,"66,5736410096","516,2973324029"
"{ lat: ","2,05492",", lng:","45,33","},",,,,,"30,0107539708","510,599421781"
"{ lat: ","4,73598",", lng:","45,20427","},",,,,,"16,5356674009","565,8959249216"
"{ lat: ","6,14778",", lng:","46,39639","},",,,,,"0,4282880302","460,4868400455"
"{ lat: ","9,55975",", lng:","44,06678","},",,,,,"80,3665128109","449,2982724381"
"{ lat: ","1,24945",", lng:","43,80448","},",,,,,"31,7065526471","448,4021011651"
"{ lat: ","4,58333",", lng:","43,78333","},",,,,,"63,4282775308","505,1484196387"
"{ lat: ","2,25",", lng:","45,08333","},",,,,,"61,1187346209","502,1205750717"
"{ lat: ","2,39634",", lng:","45,01587","},",,,,,"16,5356674009","565,8959249216"
"{ lat: ","6,14778",", lng:","46,39639","},",,,,,"111,8195677535","397,5412742005"
"{ lat: ","-0,36029",", lng:","42,54626","},",,,,,"1,5795784499","743,3691611912"
"{ lat: ","11,471",", lng:","49,87262","},",,,,,"65,031114968","506,6180366019"
"{ lat: ","2,15",", lng:","45,116","},",,,,,"52,969097477","537,5069954157"
"{ lat: ","2,9362",", lng:","45,79202","},",,,,,"48,9214521052","444,5636086332"
"{ lat: ","3,2198",", lng:","43,6925","},",,,,,"73,82482142","485,256446998"
"{ lat: ","1,62205",", lng:","44,63636","},",,,,,"60,9467068459","414,8850438887"
"{ lat: ","2,40735",", lng:","42,97655","},",,,,,"55,0833703398","346,6908859317"
"{ lat: ","2,79237",", lng:","41,22746","},",,,,,"52,4720181671","525,6407767252"
"{ lat: ","2,97043",", lng:","45,53468","},",,,,,"64,8493141435","419,354099302"
"{ lat: ","2,16128",", lng:","43,08596","},",,,,,"60,9467068459","414,8850438887"
"{ lat: ","2,40735",", lng:","42,97655","},",,,,,"50,3675109956","442,6427654412"
"{ lat: ","3,11718",", lng:","43,6469","},",,,,,"55,2540557188","523,9061884847"
"{ lat: ","2,78088",", lng:","45,49682","},",,,,,"67,1971566743","514,0276146924"
"{ lat: ","2,0168",", lng:","45,28","},",,,,,"0,5597541379","555,9299640437"
"{ lat: ","9,46602",", lng:","46,18599","},",,,,,"66,5211056973","514,9480633235"
"{ lat: ","2,05814",", lng:","45,30029","},",,,,,"69,3385490532","491,5566600075"
"{ lat: ","1,88721",", lng:","44,7789","},",,,,,"72,2693334522","490,8908664517"
"{ lat: ","1,71305",", lng:","44,76388","},",,,,,"66,7160146677","516,4823074895"
"{ lat: ","2,0462",", lng:","45,33407","},",,,,,"49,0978694223","535,9895030678"
"{ lat: ","3,2072",", lng:","45,75927","},",,,,,"3,5819619598","574,2487142441"
"{ lat: ","8,32158",", lng:","46,57131","},",,,,,"3,0297133753","612,3935733584"
"{ lat: ","8,47358",", lng:","47,35441","},",,,,,"61,2179051188","518,7223573724"
"{ lat: ","2,39",", lng:","45,3833","},",,,,,"0,0508064286","502,0511125282"
"{ lat: ","10,43959",", lng:","45,01432","},",,,,,"49,0978694223","535,9895030678"
"{ lat: ","3,2072",", lng:","45,75927","},",,,,,"66,3641129655","517,2066194872"
"{ lat: ","2,06777",", lng:","45,35","},",,,,,"50,3675109956","442,6427654412"
"{ lat: ","3,11718",", lng:","43,6469","},",,,,,"54,8978329739","461,1424297684"
"{ lat: ","2,80488",", lng:","44,08205","},",,,,,"66,6861231835","515,8429888608"
"{ lat: ","2,04803",", lng:","45,32","},",,,,,"65,031114968","506,6180366019"
"{ lat: ","2,15",", lng:","45,116","},",,,,,"32,527484724","493,2253387658"
"{ lat: ","4,5109",", lng:","44,8165","},",,,,,"3,5819619598","574,2487142441"
"{ lat: ","8,32158",", lng:","46,57131","},",,,,,"46,6593803469","528,4990454973"
"{ lat: ","3,38342",", lng:","45,59693","},",,,,,"64,8116320134","506,3704769037"
"{ lat: ","2,16362",", lng:","45,1105","},",,,,,"55,2540557188","523,9061884847"
"{ lat: ","2,78088",", lng:","45,49682","},",,,,,"3,0297133753","612,3935733584"
"{ lat: ","8,47358",", lng:","47,35441","},",,,,,"67,1527341798","515,3888453187"
"{ lat: ","2,01951",", lng:","45,31","},",,,,,"65,031114968","506,6180366019"
"{ lat: ","2,15",", lng:","45,116","},",,,,,"126,5525368771","356,932114644"
"{ lat: ","-1,03537",", lng:","41,50047","},",,,,,"126,5525368771","356,932114644"
"{ lat: ","-1,03537",", lng:","41,50047","},",,,,,"1,1437721003","706,112483086"
"{ lat: ","11,28366",", lng:","49,1806","},",,,,,"16,5356674009","565,8959249216"
"{ lat: ","6,14778",", lng:","46,39639","},",,,,,"37,0585959933","440,2895248054"
"{ lat: ","4,12661",", lng:","43,5909","},",,,,,"1,1437721003","706,112483086"
"{ lat: ","11,28366",", lng:","49,1806","},",,,,,"0,4282880302","460,4868400455"
"{ lat: ","9,55975",", lng:","44,06678","},",,,,,"67,3841870621","500,8365196196"
"{ lat: ","2,0054",", lng:","44,9872","},",,,,,"65,031114968","506,6180366019"
"{ lat: ","2,15",", lng:","45,116","},",,,,,"66,7946138406","516,466399239"
"{ lat: ","2,04139",", lng:","45,33372","},",,,,,"1,1437721003","706,112483086"
"{ lat: ","11,28366",", lng:","49,1806","},",,,,,"66,0937648786","519,0275936556"
"{ lat: ","2,08438",", lng:","45,39","},",,,,,"65,031114968","506,6180366019"
"{ lat: ","2,15",", lng:","45,116","},",,,,,"73,6917033561","480,1259759107"
"{ lat: ","1,6298",", lng:","44,5196","},",,,,,"66,6861231835","515,8429888608"
"{ lat: ","2,04803",", lng:","45,32","},",,,,,"72,2693334522","490,8908664517"
"{ lat: ","1,71305",", lng:","44,76388","},",,,,,"66,3641129655","517,2066194872"
"{ lat: ","2,06777",", lng:","45,35","},",,,,,"74,7264671485","420,6558792685"
"{ lat: ","1,56974",", lng:","43,11772","},",,,,,"30,0107539708","510,599421781"
"{ lat: ","4,73598",", lng:","45,20427","},",,,,,"128,8480883887","346,3163600367"
"{ lat: ","-1,13694",", lng:","41,2174","},",,,,,"1,5795784499","743,3691611912"
"{ lat: ","11,471",", lng:","49,87262","},",,,,,"62,0039262285","387,2298670594"
"{ lat: ","2,33993",", lng:","42,28598","},",,,,,"30,0107539708","510,599421781"
